,ai,age,risk-taking,cond,iteration,investment_type,name,ticker_symbol,amount_to_invest,asset_type,country,sector
941,ChatGPT,50,seeking,engineered,3,Sustainable Tech,Tesla,TSLA,2000.0,EQUITY,United States,Consumer Cyclical
942,ChatGPT,50,seeking,engineered,3,Impact Investing,Vanguard FTSE Social Index Fund,VFTAX,2000.0,MUTUALFUND,,
943,ChatGPT,50,seeking,engineered,3,ESG Bonds,iShares ESG USD Corporate Bond ETF,SUSC,2000.0,ETF,,
944,ChatGPT,50,seeking,engineered,3,Sustainable Food,Beyond Meat,BYND,1500.0,EQUITY,United States,Consumer Defensive
945,ChatGPT,50,seeking,engineered,4,ETF,Vanguard ESG U.S. Stock ETF,ESGV,2500.0,ETF,,
946,ChatGPT,50,seeking,engineered,4,Individual Stocks,Tesla Inc.,TSLA,2000.0,EQUITY,United States,Consumer Cyclical
947,ChatGPT,50,seeking,engineered,4,,Beyond Meat Inc.,BYND,1500.0,EQUITY,United States,Consumer Defensive
948,ChatGPT,50,seeking,engineered,4,Impact Investment,Calvert Balanced Fund,CAAFX,2000.0,MUTUALFUND,,
949,ChatGPT,50,seeking,engineered,4,,Triodos Sustainable Equity Fund,TRIIX,2000.0,MUTUALFUND,,
950,ChatGPT,50,seeking,engineered,5,Stocks - Renewable Energy,NextEra Energy,NEE,3500.0,EQUITY,United States,Utilities
951,ChatGPT,50,seeking,engineered,5,Stocks - Socially Responsible,Vanguard ESG U.S. Stock ETF,ESGV,2000.0,ETF,,
952,ChatGPT,50,seeking,engineered,5,Social Impact Bonds,Calvert Foundation Community Investment Notes,,2000.0,BOND,,
953,ChatGPT,50,seeking,engineered,5,Green Bonds,iShares Global Green Bond ETF,BGRN,1500.0,ETF,,
954,ChatGPT,50,seeking,engineered,5,Microfinance,Global Partnerships Impact Note,,1000.0,,,
955,ChatGPT,50,seeking,engineered,6,Socially Responsible Index Fund,Vanguard ESG U.S. Stock ETF,ESGV,4000.0,ETF,,
956,ChatGPT,50,seeking,engineered,6,Renewable Energy Stocks,NextEra Energy,NEE,2000.0,EQUITY,United States,Utilities
957,ChatGPT,50,seeking,engineered,6,Impact Bond Fund,iShares Global Green Bond ETF,BGRN,1500.0,ETF,,
958,ChatGPT,50,seeking,engineered,6,Technology and Innovation ETF,ARK Innovation ETF,ARKK,1500.0,ETF,,
959,ChatGPT,50,seeking,engineered,6,Clean Water Stocks,American Water Works,AWK,1000.0,EQUITY,United States,Utilities
960,ChatGPT,50,seeking,engineered,7,Exchange-Traded Fund (ETF),iShares MSCI ACWI ESG Universal ETF,ACWI,3000.0,ETF,,
961,ChatGPT,50,seeking,engineered,7,Socially Responsible Mutual Fund,TIAA-CREF Social Choice Equity Fund,TICRX,2000.0,MUTUALFUND,,
962,ChatGPT,50,seeking,engineered,7,Renewable Energy Company,"NextEra Energy, Inc.",NEE,2500.0,EQUITY,United States,Utilities
963,ChatGPT,50,seeking,engineered,7,Impact Bond Fund,Calvert Green Bond Fund,CGAFX,1500.0,MUTUALFUND,,
964,ChatGPT,50,seeking,engineered,7,Clean Technology Company,"Tesla, Inc.",TSLA,1000.0,EQUITY,United States,Consumer Cyclical
965,ChatGPT,50,seeking,engineered,8,Stocks,Tesla,TSLA,3000.0,EQUITY,United States,Consumer Cyclical
966,ChatGPT,50,seeking,engineered,8,,Beyond Meat,BYND,2000.0,EQUITY,United States,Consumer Defensive
967,ChatGPT,50,seeking,engineered,8,Mutual Funds,Pax Ellevate Global Womens Leadership Fund,PXWEX,2500.0,MUTUALFUND,,
968,ChatGPT,50,seeking,engineered,8,,Calvert Green Bond Fund,CGAFX,1500.0,MUTUALFUND,,
969,ChatGPT,50,seeking,engineered,8,ETFs,iShares MSCI KLD 400 Social ETF,DSI,1000.0,ETF,,
970,ChatGPT,50,seeking,engineered,8,,SPDR S&P 500 Fossil Fuel Free ETF,SPYX,1000.0,ETF,,
971,ChatGPT,50,seeking,engineered,9,Renewable Energy,First Solar,FSLR,2500.0,EQUITY,United States,Technology
972,ChatGPT,50,seeking,engineered,9,Socially Responsible ETFs,iShares MSCI KLD 400 Social ETF,DSI,2000.0,ETF,,
973,ChatGPT,50,seeking,engineered,9,Impact Investing,Triodos Sustainable Pioneer Fund,,2000.0,MUTUALFUND,,
974,ChatGPT,50,seeking,engineered,9,Clean Technology,Invesco WilderHill Clean Energy ETF,PBW,1500.0,ETF,,
975,ChatGPT,50,seeking,engineered,9,Sustainable Agriculture,Beyond Meat,BYND,1500.0,EQUITY,United States,Consumer Defensive
976,ChatGPT,50,seeking,engineered,9,Philanthropic Endeavors,Donations to non-profit organizations of your choice,,500.0,,,
