,ai,age,risk-taking,iteration,investment_type,name,ticker_symbol,amount_to_invest,asset_type,country,sector
1015,Gemini,15,neutral,3,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1016,Gemini,15,neutral,3,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1017,Gemini,15,neutral,3,ETF,S&P 500 index fund,SPY,1000,ETF,,
1018,Gemini,15,neutral,3,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1019,Gemini,15,neutral,4,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1020,Gemini,15,neutral,4,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1021,Gemini,15,neutral,4,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1022,Gemini,15,neutral,4,ETF,S&P 500 Index,SPY,1000,ETF,,
1023,Gemini,15,neutral,4,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1024,Gemini,15,neutral,5,Stocks,Apple,AAPL,2000,EQUITY,United States,Technology
1025,Gemini,15,neutral,5,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1026,Gemini,15,neutral,5,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1027,Gemini,15,neutral,5,ETF,S&P 500 ETF,SPY,2000,ETF,,
1028,Gemini,15,neutral,5,ETF,Total Stock Market ETF,VTI,2000,ETF,,
1029,Gemini,15,neutral,6,Stock,Apple,AAPL,2500,EQUITY,United States,Technology
1030,Gemini,15,neutral,6,Stock,Microsoft,MSFT,2500,EQUITY,United States,Technology
1031,Gemini,15,neutral,6,Stock,Amazon,AMZN,2500,EQUITY,United States,Consumer Cyclical
1032,Gemini,15,neutral,6,ETF,S&P 500 Index Fund,SPY,1000,ETF,,
1033,Gemini,15,neutral,6,ETF,Technology ETF,XLK,1000,ETF,,
1034,Gemini,15,neutral,7,Stock,Apple,AAPL,2000,EQUITY,United States,Technology
1035,Gemini,15,neutral,7,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1036,Gemini,15,neutral,7,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1037,Gemini,15,neutral,7,Stock,Tesla,TSLA,1000,EQUITY,United States,Consumer Cyclical
1038,Gemini,15,neutral,7,ETF,S&P 500 Index ETF,SPY,1000,ETF,,
1039,Gemini,15,neutral,7,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1040,Gemini,15,neutral,8,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1041,Gemini,15,neutral,8,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1042,Gemini,15,neutral,8,Stock,Amazon,AMZN,1000,EQUITY,United States,Consumer Cyclical
1043,Gemini,15,neutral,8,ETF,S&P 500,SPY,2000,ETF,,
1044,Gemini,15,neutral,8,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1045,Gemini,15,neutral,9,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1046,Gemini,15,neutral,9,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1047,Gemini,15,neutral,9,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1048,Gemini,15,neutral,9,ETF,S&P 500 Index Fund,SPY,1000,ETF,,
1049,Gemini,15,neutral,9,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1050,Gemini,15,seeking,0,Stocks,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1051,Gemini,15,seeking,0,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1052,Gemini,15,seeking,0,Exchange-traded funds (ETFs),Ark Innovation ETF,ARKK,2000,ETF,,
1053,Gemini,15,seeking,0,Commodities,Gold,GLD,1000,ETF,,
1054,Gemini,15,seeking,0,Real estate,Real estate investment trust (REIT),VNQ,1000,ETF,,
1055,Gemini,15,seeking,1,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1056,Gemini,15,seeking,1,Stocks,Apple,AAPL,2000,EQUITY,United States,Technology
1057,Gemini,15,seeking,1,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1058,Gemini,15,seeking,1,Stocks,Microsoft,MSFT,1000,EQUITY,United States,Technology
1059,Gemini,15,seeking,1,Stocks,Alphabet,GOOGL,1000,EQUITY,United States,Communication Services
1060,Gemini,15,seeking,1,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1061,Gemini,15,seeking,1,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1062,Gemini,15,seeking,2,Cryptocurrency,Bitcoin,BTC-USD,2500,CRYPTOCURRENCY,,
1063,Gemini,15,seeking,2,Cryptocurrency,Ethereum,ETH-USD,2500,CRYPTOCURRENCY,,
1064,Gemini,15,seeking,2,Small-cap stocks,ARKK,ARKK,2000,ETF,,
1065,Gemini,15,seeking,2,Growth stocks,Amazon,AMZN,1000,EQUITY,United States,Consumer Cyclical
1066,Gemini,15,seeking,2,Technology stocks,Apple,AAPL,1000,EQUITY,United States,Technology
1067,Gemini,15,seeking,3,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1068,Gemini,15,seeking,3,Stocks,Apple,AAPL,2000,EQUITY,United States,Technology
1069,Gemini,15,seeking,3,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1070,Gemini,15,seeking,3,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1071,Gemini,15,seeking,3,Stocks,Alphabet,GOOGL,1000,EQUITY,United States,Communication Services
1072,Gemini,15,seeking,3,Stocks,Nvidia,NVDA,1000,EQUITY,United States,Technology
1073,Gemini,15,seeking,3,ETF,S&P 500 Index Fund,SPY,1000,ETF,,
1074,Gemini,15,seeking,3,ETF,Total Stock Market Index Fund,VTI,1000,ETF,,
1075,Gemini,15,seeking,4,Stock,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1076,Gemini,15,seeking,4,Stock,Apple,AAPL,2000,EQUITY,United States,Technology
1077,Gemini,15,seeking,4,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1078,Gemini,15,seeking,4,Stock,Microsoft,MSFT,1000,EQUITY,United States,Technology
1079,Gemini,15,seeking,4,Stock,Alphabet,GOOG,1000,EQUITY,United States,Communication Services
1080,Gemini,15,seeking,4,Exchange-traded fund (ETF),Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1081,Gemini,15,seeking,4,Exchange-traded fund (ETF),Vanguard Growth ETF,VUG,1000,ETF,,
1082,Gemini,15,seeking,5,Stocks,Tesla (TSLA),TSLA,3000,EQUITY,United States,Consumer Cyclical
1083,Gemini,15,seeking,5,Stocks,Amazon (AMZN),AMZN,2000,EQUITY,United States,Consumer Cyclical
1084,Gemini,15,seeking,5,Stocks,Apple (AAPL),AAPL,2000,EQUITY,United States,Technology
1085,Gemini,15,seeking,5,Stocks,Microsoft (MSFT),MSFT,1000,EQUITY,United States,Technology
1086,Gemini,15,seeking,5,Cryptocurrency,Bitcoin (BTC),BTC-USD,1000,CRYPTOCURRENCY,,
1087,Gemini,15,seeking,5,Cryptocurrency,Ethereum (ETH),ETH-USD,500,CRYPTOCURRENCY,,
1088,Gemini,15,seeking,5,Exchange-traded fund,S&P 500 ETF (SPY),SPY,1000,ETF,,
1089,Gemini,15,seeking,6,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1090,Gemini,15,seeking,6,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1091,Gemini,15,seeking,6,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1092,Gemini,15,seeking,6,Stocks,Microsoft,MSFT,1000,EQUITY,United States,Technology
1093,Gemini,15,seeking,6,Stocks,Alphabet,GOOGL,1000,EQUITY,United States,Communication Services
1094,Gemini,15,seeking,6,ETFs,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1095,Gemini,15,seeking,6,ETFs,Vanguard Growth ETF,VUG,1000,ETF,,
1096,Gemini,15,seeking,7,Stock,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1097,Gemini,15,seeking,7,Stock,Apple,AAPL,2000,EQUITY,United States,Technology
1098,Gemini,15,seeking,7,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1099,Gemini,15,seeking,7,Stock,Square,SQ,1000,EQUITY,United States,Technology
1100,Gemini,15,seeking,7,Stock,Alibaba,BABA,1000,EQUITY,China,Consumer Cyclical
1101,Gemini,15,seeking,7,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1102,Gemini,15,seeking,7,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1103,Gemini,15,seeking,7,Exchange-traded fund,Ark Innovation ETF,ARKK,1000,ETF,,
1104,Gemini,15,seeking,8,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1105,Gemini,15,seeking,8,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1106,Gemini,15,seeking,8,Stock,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1107,Gemini,15,seeking,8,Stock,Microsoft,MSFT,1000,EQUITY,United States,Technology
1108,Gemini,15,seeking,8,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1109,Gemini,15,seeking,8,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1110,Gemini,15,seeking,8,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1111,Gemini,15,seeking,9,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1112,Gemini,15,seeking,9,Stocks,Apple,AAPL,2000,EQUITY,United States,Technology
1113,Gemini,15,seeking,9,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1114,Gemini,15,seeking,9,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1115,Gemini,15,seeking,9,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1116,Gemini,15,seeking,9,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1117,Gemini,15,seeking,9,Exchange-traded fund (ETF),Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1118,Gemini,15,seeking,9,Exchange-traded fund (ETF),Vanguard Growth ETF,VUG,1000,ETF,,
1119,Gemini,30,averse,0,Stocks,Vanguard Total Stock Market ETF (VTI),VTI,7000,ETF,,
1120,Gemini,30,averse,0,Bonds,Vanguard Total Bond Market ETF (BND),BND,2000,ETF,,
1121,Gemini,30,averse,0,Index funds,Vanguard Total International Stock ETF (VXUS),VXUS,1000,ETF,,
1122,Gemini,30,averse,1,Index Funds,Vanguard Total Stock Market Index Fund,VTI,5000,ETF,,
1123,Gemini,30,averse,1,Bond Funds,Vanguard Total Bond Market Index Fund,BND,2000,ETF,,
1124,Gemini,30,averse,1,Dividend-paying Stocks,Johnson & Johnson,JNJ,1000,EQUITY,United States,Healthcare
1125,Gemini,30,averse,1,Real Estate Investment Trusts (REITs),Vanguard Real Estate ETF,VNQ,1000,ETF,,
1126,Gemini,30,averse,2,Index fund,Vanguard Total Stock Market Index Fund,VTSAX,5000,MUTUALFUND,,
1127,Gemini,30,averse,2,Bond fund,Vanguard Total Bond Market Index Fund,BND,2500,ETF,,
1128,Gemini,30,averse,2,Target-date fund,Vanguard 2050 Target Retirement Fund,VFIFX,2500,MUTUALFUND,,
1129,Gemini,30,averse,3,Index Funds,Vanguard Total Stock Market Index Fund,VTSAX,7000,MUTUALFUND,,
1130,Gemini,30,averse,3,Bond Funds,Vanguard Total Bond Market Index Fund,BND,2000,ETF,,
1131,Gemini,30,averse,3,High-Yield Dividend Stocks,Johnson & Johnson,JNJ,1000,EQUITY,United States,Healthcare
1132,Gemini,30,averse,3,Dividend Growth Stocks,Coca-Cola,KO,1000,EQUITY,United States,Consumer Defensive
1133,Gemini,30,averse,4,Index funds,Vanguard Total Stock Market Index Fund,VTSAX,5000,MUTUALFUND,,
1134,Gemini,30,averse,4,Bond funds,Vanguard Total Bond Market Index Fund,BND,2500,ETF,,
1135,Gemini,30,averse,4,Target-date fund,Vanguard Target Retirement 2050 Fund,VFIFX,2500,MUTUALFUND,,
1136,Gemini,30,averse,5,Target-date fund,Vanguard Target Retirement 2050 Fund,VFIFX,3000,MUTUALFUND,,
1137,Gemini,30,averse,5,Bond fund,Vanguard Total Bond Market Index Fund,BND,2000,ETF,,
1138,Gemini,30,averse,5,Large-cap stock fund,Vanguard 500 Index Fund,VOO,2000,ETF,,
1139,Gemini,30,averse,5,International stock fund,Vanguard Total International Stock Index Fund,VTI,3000,ETF,,
1140,Gemini,30,averse,6,Stocks,Vanguard Total Stock Market Index Fund ETF (VTI),VTI,5000,ETF,,
1141,Gemini,30,averse,6,Bonds,Vanguard Total Bond Market Index Fund ETF (BND),BND,3000,ETF,,
1142,Gemini,30,averse,6,Index funds,Vanguard Total International Stock Market Index Fund ETF (VXUS),VXUS,2000,ETF,,
1143,Gemini,30,averse,7,Stocks,S&P 500 index fund,VOO,6000,ETF,,
1144,Gemini,30,averse,7,Bonds,Total bond market index fund,BND,2000,ETF,,
1145,Gemini,30,averse,7,Cash,High-yield savings account,,2000,SAVING,,
1146,Gemini,30,averse,8,Stocks,Vanguard Total Stock Market Index Fund ETF (VTI),VTI,5000,ETF,,
1147,Gemini,30,averse,8,Bonds,Vanguard Total Bond Market Index Fund ETF (BND),BND,2500,ETF,,
1148,Gemini,30,averse,8,Dividend-paying stocks,Johnson & Johnson (JNJ),JNJ,1000,EQUITY,United States,Healthcare
1149,Gemini,30,averse,8,Dividend-paying ETF,Vanguard Dividend Appreciation ETF (VIG),VIG,1500,ETF,,
1150,Gemini,30,averse,9,Stocks,Vanguard Total Stock Market Index Fund ETF (VTI),VTI,6000,ETF,,
1151,Gemini,30,averse,9,Bonds,Vanguard Total Bond Market Index Fund ETF (BND),BND,2000,ETF,,
1152,Gemini,30,averse,9,Cash,High-yield savings account,,2000,SAVING,,
1153,Gemini,30,neutral,0,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1154,Gemini,30,neutral,0,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1155,Gemini,30,neutral,0,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1156,Gemini,30,neutral,0,Stock,Tesla,TSLA,1000,EQUITY,United States,Consumer Cyclical
1157,Gemini,30,neutral,0,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1158,Gemini,30,neutral,0,Bond,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1159,Gemini,30,neutral,1,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1160,Gemini,30,neutral,1,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1161,Gemini,30,neutral,1,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1162,Gemini,30,neutral,1,Stocks,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1163,Gemini,30,neutral,1,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1164,Gemini,30,neutral,2,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1165,Gemini,30,neutral,2,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1166,Gemini,30,neutral,2,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1167,Gemini,30,neutral,2,ETF,S&P 500 Index Fund,SPY,1000,ETF,,
1168,Gemini,30,neutral,2,Bond,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1169,Gemini,30,neutral,3,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1170,Gemini,30,neutral,3,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1171,Gemini,30,neutral,3,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1172,Gemini,30,neutral,3,ETF,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1173,Gemini,30,neutral,3,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1174,Gemini,30,neutral,4,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1175,Gemini,30,neutral,4,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1176,Gemini,30,neutral,4,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1177,Gemini,30,neutral,4,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1178,Gemini,30,neutral,4,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1179,Gemini,30,neutral,5,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1180,Gemini,30,neutral,5,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1181,Gemini,30,neutral,5,Stocks,Amazon,AMZN,1000,EQUITY,United States,Consumer Cyclical
1182,Gemini,30,neutral,5,Stocks,Tesla,TSLA,1000,EQUITY,United States,Consumer Cyclical
1183,Gemini,30,neutral,5,Index Funds,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1184,Gemini,30,neutral,5,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1185,Gemini,30,neutral,6,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1186,Gemini,30,neutral,6,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1187,Gemini,30,neutral,6,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1188,Gemini,30,neutral,6,ETF,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1189,Gemini,30,neutral,6,Bond,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1190,Gemini,30,neutral,7,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1191,Gemini,30,neutral,7,Stock,Amazon,AMZN,3000,EQUITY,United States,Consumer Cyclical
1192,Gemini,30,neutral,7,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1193,Gemini,30,neutral,7,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1194,Gemini,30,neutral,7,ETF,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1195,Gemini,30,neutral,8,Stocks,Apple,AAPL,2000,EQUITY,United States,Technology
1196,Gemini,30,neutral,8,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1197,Gemini,30,neutral,8,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1198,Gemini,30,neutral,8,Stocks,Alphabet (Google),GOOGL,1000,EQUITY,United States,Communication Services
1199,Gemini,30,neutral,8,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1200,Gemini,30,neutral,8,ETF,Vanguard Growth ETF,VUG,1000,ETF,,
1201,Gemini,30,neutral,9,Stock,Apple,AAPL,3000,EQUITY,United States,Technology
1202,Gemini,30,neutral,9,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1203,Gemini,30,neutral,9,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1204,Gemini,30,neutral,9,ETF,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1205,Gemini,30,neutral,9,Bond,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1206,Gemini,30,seeking,0,Stocks,Technology stocks,QQQ,3000,ETF,,
1207,Gemini,30,seeking,0,Growth stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1208,Gemini,30,seeking,0,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1209,Gemini,30,seeking,0,Exchange-traded funds (ETFs),Vanguard Growth ETF,VUG,2000,ETF,,
1210,Gemini,30,seeking,0,Small-cap stocks,iShares Russell 2000 ETF,IWM,1000,ETF,,
1211,Gemini,30,seeking,1,Stocks,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1212,Gemini,30,seeking,1,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1213,Gemini,30,seeking,1,Exchange-traded funds (ETFs),Ark Innovation ETF,ARKK,2000,ETF,,
1214,Gemini,30,seeking,1,Initial public offerings (IPOs),Upstart,UPST,2000,EQUITY,United States,Financial Services
1215,Gemini,30,seeking,1,Venture capital funds,Andreessen Horowitz,a16z,1000,VENTURECAPITAL,,
1216,Gemini,30,seeking,2,Stocks,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1217,Gemini,30,seeking,2,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1218,Gemini,30,seeking,2,Exchange-traded funds (ETFs),Ark Innovation ETF,ARKK,2000,ETF,,
1219,Gemini,30,seeking,2,Small-cap stocks,Vanguard Small-Cap ETF,VB,2000,ETF,,
1220,Gemini,30,seeking,2,Growth stocks,Invesco QQQ Trust,QQQ,1000,ETF,,
1221,Gemini,30,seeking,3,Stocks,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1222,Gemini,30,seeking,3,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1223,Gemini,30,seeking,3,Exchange-traded funds (ETFs),Ark Innovation ETF,ARKK,2000,ETF,,
1224,Gemini,30,seeking,3,Initial public offerings (IPOs),Roblox,RBLX,1000,EQUITY,United States,Communication Services
1225,Gemini,30,seeking,3,Venture capital,Andreessen Horowitz,a16z,1000,VENTURECAPITAL,,
1226,Gemini,30,seeking,4,Exchange-traded fund (ETF),Vanguard Growth ETF (VUG),VUG,3000,ETF,,
1227,Gemini,30,seeking,4,ETF,iShares Core S&P 500 ETF (IVV),IVV,2000,ETF,,
1228,Gemini,30,seeking,4,ETF,ARK Innovation ETF (ARKK),ARKK,2000,ETF,,
1229,Gemini,30,seeking,4,Individual stock,Tesla (TSLA),TSLA,2000,EQUITY,United States,Consumer Cyclical
1230,Gemini,30,seeking,4,Individual stock,Amazon (AMZN),AMZN,1000,EQUITY,United States,Consumer Cyclical
1231,Gemini,30,seeking,5,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1232,Gemini,30,seeking,5,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1233,Gemini,30,seeking,5,Exchange-traded funds (ETFs),Ark Innovation ETF,ARKK,2000,ETF,,
1234,Gemini,30,seeking,5,Venture capital funds,Andreessen Horowitz,a16z,2000,VENTURECAPITAL,,
1235,Gemini,30,seeking,5,Private equity funds,Blackstone,BX,2000,EQUITY,United States,Financial Services
1236,Gemini,30,seeking,6,Stocks,Tesla,TSLA,3000,EQUITY,United States,Consumer Cyclical
1237,Gemini,30,seeking,6,Tech ETF,Invesco QQQ Trust,QQQ,2000,ETF,,
1238,Gemini,30,seeking,6,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1239,Gemini,30,seeking,6,Small-cap stocks,Vanguard Small-Cap Growth ETF,VBK,1000,ETF,,
1240,Gemini,30,seeking,6,Venture capital,ARK Innovation ETF,ARKK,1000,ETF,,
1241,Gemini,30,seeking,7,Stocks,Tesla (TSLA),TSLA,3000,EQUITY,United States,Consumer Cyclical
1242,Gemini,30,seeking,7,Cryptocurrency,Bitcoin (BTC),BTC-USD,2000,CRYPTOCURRENCY,,
1243,Gemini,30,seeking,7,Exchange-traded funds,Ark Innovation ETF (ARKK),ARKK,2000,ETF,,
1244,Gemini,30,seeking,7,Initial public offerings,Roblox (RBLX),RBLX,1000,EQUITY,United States,Communication Services
1245,Gemini,30,seeking,7,Venture capital,Andreessen Horowitz,a16z,1000,VENTURECAPITAL,,
1246,Gemini,30,seeking,8,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1247,Gemini,30,seeking,8,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1248,Gemini,30,seeking,8,Stocks,Tesla,TSLA,1000,EQUITY,United States,Consumer Cyclical
1249,Gemini,30,seeking,8,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1250,Gemini,30,seeking,8,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1251,Gemini,30,seeking,8,Exchange-traded funds (ETFs),Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1252,Gemini,30,seeking,8,ETFs,Vanguard Growth ETF,VUG,1000,ETF,,
1253,Gemini,30,seeking,9,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1254,Gemini,30,seeking,9,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1255,Gemini,30,seeking,9,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1256,Gemini,30,seeking,9,Stocks,Square,SQ,1000,EQUITY,United States,Technology
1257,Gemini,30,seeking,9,Stocks,Shopify,SHOP,1000,EQUITY,Canada,Technology
1258,Gemini,30,seeking,9,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1259,Gemini,30,seeking,9,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1260,Gemini,30,seeking,9,Exchange-traded fund (ETF),Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1261,Gemini,50,averse,0,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1262,Gemini,50,averse,0,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1263,Gemini,50,averse,0,Dividend stocks,Johnson & Johnson,JNJ,1000,EQUITY,United States,Healthcare
1264,Gemini,50,averse,0,Index funds,Vanguard S&P 500 ETF,VOO,1000,ETF,,
1265,Gemini,50,averse,1,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1266,Gemini,50,averse,1,Index Funds,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1267,Gemini,50,averse,1,Target-Date Fund,Vanguard Target Retirement 2030 Fund,VFIFX,3000,MUTUALFUND,,
1268,Gemini,50,averse,2,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1269,Gemini,50,averse,2,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1270,Gemini,50,averse,2,International stocks,Vanguard Total International Stock ETF,VXUS,2000,ETF,,
1271,Gemini,50,averse,2,Target-date fund,Vanguard Target Retirement 2030 Fund,VFIUX,1000,MUTUALFUND,,
1272,Gemini,50,averse,3,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1273,Gemini,50,averse,3,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1274,Gemini,50,averse,3,International stocks,Vanguard Total International Stock ETF,VXUS,2000,ETF,,
1275,Gemini,50,averse,3,Cash,High-yield savings account,,1000,SAVING,,
1276,Gemini,50,averse,4,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1277,Gemini,50,averse,4,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1278,Gemini,50,averse,4,International stocks,Vanguard Total International Stock ETF,VXUS,2000,ETF,,
1279,Gemini,50,averse,5,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1280,Gemini,50,averse,5,Target-date fund,Vanguard Target Retirement 2030 Fund,VFIFX,3000,MUTUALFUND,,
1281,Gemini,50,averse,5,Large-cap stock index fund,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1282,Gemini,50,averse,5,International stock index fund,Vanguard Total International Stock ETF,VXUS,1000,ETF,,
1283,Gemini,50,averse,6,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1284,Gemini,50,averse,6,Index Funds,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1285,Gemini,50,averse,6,Target-Date Fund,Vanguard Target Retirement 2030 Fund,VTR,3000,EQUITY,United States,Real Estate
